Title,Autor,Date,Place,Country,Category,File_Name,MEAN,R_mean,G_mean,B_mean,STD,R_std,G_std,B_std,ASYMMETRY,R_asy,G_asy,B_asy
 Nijenrode Castle on the Vecht near Breukelen,Jacobus Storck,1686,Amsterdam, Países Bajos,WHITE,img95.jpg,178.1910706447958,196.8634057712133,183.38943951658177,154.32036664659228,49.38209403195682,43.81993744004713,45.9761420704609,48.33519865108634,2.2046351432800293,1.472265601158142,1.933708906173706,2.2046351432800293
 Place de la Concorde,Piet Mondrian,1943,Dallas, Estados Unidos,WHITE,img96.jpg,187.607079790546,199.35156018740622,189.38943951658177,174.08023966764995,82.12966473770031,77.33102185682344,77.79750604079743,88.76497942599403,6.297290802001952,6.518040180206299,6.611589431762695,6.297290802001952
 Snow Fields (Winter in the Berkshires),Rockwell Kent,1909,Washington, Estados Unidos,WHITE,img97.jpg,168.62937595906192,166.96581571721666,167.95375067623434,170.96856148373462,66.53501640039215,70.26520662592057,67.55654607617599,61.40800722345312,1.7239301204681396,2.1487557888031006,1.953304529190064,1.7239301204681396
 Pitahayas,Frida Kahlo,1938,Madison, Estados Unidos,WHITE,img98.jpg,154.88767875552472,174.4090069307638,153.08140330104422,137.1726260347661,66.63960564455675,59.45579732114939,68.19179790652811,66.62754690760917,2.3033010959625244,2.8990247249603267,2.8850476741790767,2.3033010959625244
 Mountainous Landscape with the Ruins of a Castle,Aelbert Cuyp,1640,Amsterdam, Países Bajos,WHITE,img99.jpg,148.8406026396105,165.37192377180537,153.0384611458727,128.11142300115344,58.160278717563344,49.593735914461405,55.92093441349447,61.97224403702426,2.800188064575196,3.9091565608978263,4.5038251876831055,2.800188064575196
 Coastal Landscape with Wreck,Peder Balke,1860,Oslo, Noruega,WHITE,img100.jpg,178.81511838778934,175.47281282854786,176.632761383703,184.33978095111718,40.067866629697114,34.51032996578981,38.62873508041388,45.68045726042856,1.3925172090530396,1.3571211099624634,1.3521873950958252,1.3925172090530396
" Fishing Trip, They'll Be Coming Back Next Week",Norman Rockwell,1919,Stockbridge, MA,WHITE,img101.jpg,172.7631121409153,183.53732303075464,172.3979115842767,162.3541018077147,79.26011069896006,70.11050386701254,79.71514636338144,85.7434758098278,4.1176958084106445,4.9477128982543945,4.848249435424805,4.1176958084106445
 The Advent of Art and Culture,Giulio Aristide Sartorio,1906,Firenze, Italia,WHITE,img102.jpg,184.18261899172188,184.33954618297628,186.8638753074952,181.34443548469415,63.88554103791122,63.33411447398417,60.99572496507568,67.06064042124291,15.625173568725586,15.597140312194824,15.536221504211426,15.625173568725586
 A Pier Overlooking Dordrecht,Aelbert Cuyp,1640,Washington,Estados Unidos,WHITE,img103.jpg,168.71110929647813,182.08378160438502,173.76584429768604,150.28370198736334,50.635270763194896,49.59174531148958,50.70043241548174,46.021395403731354,1.5103638172149658,2.1153833866119385,1.782968282699585,1.5103638172149658
 Lioness Resting,Jan van Essen,1885,Amsterdam, Países Bajos,WHITE,img104.jpg,165.83815628753314,179.80625503985954,172.60808010697258,145.10013371576724,42.26917373182727,37.79799596112538,38.52654941845764,42.14333166328037,0.6240407228469849,0.9551318287849426,0.7678604722023009,0.6240407228469849
 The author August Strindberg,Carl Larsson,1899,Stockholm, Suecia,WHITE,img105.jpg,200.2673158516129,205.2476497667629,200.47891680021232,195.0753809878635,29.773689248549857,29.13541441461717,28.65441520338121,30.621318426075916,3.3017244338989262,3.40140962600708,3.898901224136353,3.3017244338989262
 A wijdschip and a kaag in an inlet close to a sea-wall,Willem van de Velde,1661,Adelaide, Australia,WHITE,img106.jpg,181.1986546764793,182.70218130224868,182.52253263787532,178.37125008931397,51.94205697807478,45.070213544011224,51.625482891866206,58.18427411894874,2.6321642398834237,2.0780344009399414,2.330189943313598,2.6321642398834237
 Summer Sunlight (Isles of Shoals),Childe Hassam,1892,Jerusalem, Israel,WHITE,img107.jpg,182.49289741312728,184.0298563831416,186.7023548265268,176.74648102971352,36.92017912323671,37.82988422603847,36.20822445299939,35.97304748056653,0.7884052395820618,1.0798394680023191,0.977717399597168,0.7884052395820618
 Lady in White on the Beach at Trouville,Eugène Boudin,1869,Giverny, Francia,WHITE,img108.jpg,175.46010812944232,182.57049678980084,177.2383202849881,166.57150731353795,35.70411988490668,32.552714144195626,34.123235537742474,38.30863138658727,2.594189643859864,2.7847461700439453,3.0065574645996094,2.594189643859864
 Sunflower,Egon Schiele,1909,Vienna, Austria,WHITE,img109.jpg,160.80158689653533,175.34107727954762,165.2146495319948,141.84903387806347,80.83750286911972,69.4233480943583,75.55438435595003,92.1193149451708,5.22665548324585,5.8563408851623535,5.546358108520508,5.22665548324585
 A Dragoon on Horseback,Edouard Detaille,1876,New York City, Estados Unidos,WHITE,img110.jpg,128.19060451095078,128.1919995100491,128.18781451275404,128.1919995100491,86.5418094156648,86.54143106446756,86.54256604563808,86.54143106446756,3.741287469863892,3.741287469863892,3.741287469863892,3.741287469863892
 Yakutsk of the end of the XVII century,Popov Ivan Vasilievich,1928,Yakutsk, Rusia,WHITE,img111.jpg,170.35723885446757,179.05149588135026,171.6320774939011,160.3881431881514,35.10178199978344,30.58787464239475,34.214016073951036,37.597741161182405,2.4983949661254883,4.0511393547058105,4.20932674407959,2.4983949661254883
 De bomvrije kazerne te Vlissingen,Johan Conrad Greive,1850,Amsterdam, Países Bajos,WHITE,img112.jpg,171.14946904973343,179.75337096428458,173.37091324806823,160.32412293684737,52.567551589065104,49.35462979059898,50.4686030132804,55.7757385193829,3.2844965457916264,1.6359920501708984,1.644747614860535,3.2844965457916264
 No 35 Madame Sophie Sesostoris (a pre-raphaelite satire),Robert Klippel; James Gleeson,1947,Sydney, Australia,WHITE,img113.jpg,195.78164861673926,201.28145637905868,196.37317927099392,189.69031020016536,57.903199977742936,48.39467466301323,59.00684019400586,64.55066056923822,4.574855327606201,5.074819564819336,4.529517650604248,4.574855327606201
" De beschieting van de Kraton van de Sultan van Djambi door de gouvernementsmarineschepen 'Celebes', 'Admiraal van Kinsbergen' en 'Onrust' op 8 september 1858",Sin especificar,1865,Amsterdam, Países Bajos,WHITE,img114.jpg,172.81648276495625,179.07916790005,176.9984791107391,162.37180128407962,43.6787274823245,44.57568944017148,42.990099641242686,41.50362944876609,1.3549939393997192,0.8554487228393555,0.8733764290809631,1.3549939393997192
 Front View of Buitenzorg Palace after the Earthquake of 10 October 1834,Willem Troost,1836,Amsterdam, Países Bajos,WHITE,img115.jpg,181.33819201311985,187.9462278884137,185.30505568087864,170.76329247006706,43.584746103991186,40.90887762951528,39.5054682663708,47.889887671227896,2.687505006790161,1.5490560531616209,1.8661577701568604,2.687505006790161
 View of Constantinople (Istanbul) and the Seraglio from the Swedish Legation in Pera,Antoine van der Steen,1770,Amsterdam, Países Bajos,WHITE,img116.jpg,177.8810406012786,196.96082434239403,187.89137380191693,148.79092365952496,37.784477647888686,31.611087684517464,31.66463747786705,31.15461924158225,2.8393144607543945,2.8842806816101074,3.562349557876587,2.8393144607543945
 The Snow Trail,Frederic Remington,1908,Ogdensburg, Estados Unidos,WHITE,img117.jpg,211.80537040628502,218.21988588226887,213.34875317702537,203.8474721595607,34.508133964493176,22.352093751463162,29.666199713934397,45.671416059928674,3.651368379592897,3.4867982864379883,4.197195053100587,3.651368379592897
" The Weigh House, Cumberland Market",Robert Polhill Bevan,1914,New Haven, CT,WHITE,img118.jpg,184.68729223870136,195.2605211852729,180.26609437679267,178.53526115403855,39.404189284438175,40.074128216434644,41.45086045419096,34.128773306903646,2.2107083797454834,2.305495262145996,2.1565711498260502,2.2107083797454834
 Landscape with Fishermen and Farmers Extracting Peat in a Marsh,Hendrik Willem Schweickhardt,1783,Amsterdam, Países Bajos,WHITE,img119.jpg,152.74872663801816,163.0926109279466,155.9311108615991,139.22245812450876,50.34344410807411,43.20545420861476,47.807689042608395,56.133922342656746,2.110980749130249,1.9544484615325928,3.8668394088745117,2.110980749130249
 Marine Landscape,Alfred Thompson Bricher,1895,New York City, Estados Unidos,WHITE,img120.jpg,174.49826986087436,176.48629668568626,180.71036756525024,166.29814533168656,72.36939804878067,69.47799393158077,69.50116468326165,77.10124083244624,3.807431697845459,3.863297700881958,4.677416801452637,3.807431697845459
" A Warship, built in 1626 by order of Louis XIII in a Dutch shipyard, Arriving at a Dutch Port under Guidance of a Dutch Ship",Jacob Gerritz. Loef,1635,Amsterdam, Países Bajos,WHITE,img121.jpg,150.24980010683652,164.60546703549082,154.14995559819945,131.9939776868193,54.692744072452705,49.853025573012616,53.009978632750865,55.8921759376195,3.353599071502685,6.055992126464844,4.40738582611084,3.353599071502685
 Farm in the Open Fields,Paul Joseph Constantin Gabriël,1903,Amsterdam, Países Bajos,WHITE,img122.jpg,153.43697155903058,165.33260521185272,159.23545203074443,135.7428574344946,71.09076041287469,68.547539795739,69.37184910181496,71.8488680352985,5.866868019104004,7.5889129638671875,5.652433395385742,5.866868019104004
 View of the Merwede off Dordrecht,Jeronymus van Diest,1660,Amsterdam, Países Bajos,WHITE,img123.jpg,172.0523362832461,178.96288621911012,175.99962232951242,161.19450030111562,38.29409599427788,37.80155227515153,37.3113402914256,37.376336438197995,2.1986961364746094,1.721645712852478,1.805809736251831,2.1986961364746094
 Standing Nude; Study for Caryatid,Amedeo Modigliani,1911,Nagoya, Japón,WHITE,img124.jpg,173.48641577097519,181.97774806316284,173.37534322081476,165.10615602894794,49.66520447126514,56.599847237363605,52.58523045527868,35.899925092379604,5.017923355102539,6.99800968170166,5.551289081573486,5.017923355102539
 Hot Wind,Charles CONDER,1889,Canberra, Australia,WHITE,img125.jpg,192.3207681341377,204.2351253968092,193.10010309383583,179.627075911768,30.99576874061685,28.74529561139898,27.858170255066657,31.243467725593128,3.596496343612672,1.79206645488739,3.483844995498657,3.596496343612672
" Cairo street [or Mosque, Sultan Hassan]",Arthur STREETON,1897,Canberra, Australia,WHITE,img126.jpg,183.16030921345867,191.9341424328104,185.97527789402767,171.57150731353795,39.56353880931643,42.37020002750513,38.4517113921352,34.68210377824299,2.3279294967651367,2.3674283027648926,2.152313709259033,2.3279294967651367
" Beach Scene, Tangier",James Wilson Morrice,1911,Toronto, Canadá,WHITE,img127.jpg,187.2663733766124,192.24384243995547,190.53191315620248,179.02336453367906,33.04563749092179,35.91408090425961,30.605521729077715,30.75934266079485,1.3327548503875732,1.181064248085022,2.015844821929932,1.3327548503875732
 Lake George,John William Casilear,1857,New York City, Estados Unidos,WHITE,img128.jpg,147.66764656847238,165.7036001184048,154.64168257305886,122.6576570139534,74.94131906418791,72.17610423654588,71.90034295452475,73.9602744271037,2.6570231914520264,2.4143314361572266,2.822577714920044,2.6570231914520264
" An Indian Paradise (Green River, Wyoming)",Thomas Moran,1911,Dallas, Estados Unidos,WHITE,img129.jpg,182.92627599887038,189.71002051669404,184.7003031571212,174.36850432279599,61.59289674476117,57.39592835975169,57.225422923597314,68.4807370657543,3.5019173622131348,2.7146596908569336,2.522301435470581,3.5019173622131348
 An Old Story,Lee Jung-seob,1916,Seoul, Corea del Sur,WHITE,img130.jpg,196.1648242471257,197.8769814941461,193.81417591278873,196.8033153344425,58.68683044266119,58.208518606689175,58.524259214632565,59.24733703983141,5.6144747734069815,4.922001361846924,2.162993669509888,5.6144747734069815
 Scene near the Limeworks with a View of Copenhagen,Christen Købke,1836,Nivå, Dinamarca,WHITE,img131.jpg,152.6229215364044,165.16155110289992,161.78606497973846,130.92114852657474,65.82264264153396,64.5444325384489,62.33765925631401,65.06724167151607,5.402740478515625,4.2483882904052725,4.8238487243652335,5.402740478515625
 The Ahırkapı Lighthouse,Michel Zeno Diemer,1800,Istanbul, Turquía,WHITE,img132.jpg,156.08428856747204,159.25050781369615,162.55314436199203,146.44921352672785,56.452696387936754,65.98684007577317,53.39753068305208,47.01548395503679,2.7143778800964355,2.394911289215088,2.713054180145264,2.7143778800964355
 The lonely margin of the sea,Jessie E Scarvell,1894,Sydney, Australia,WHITE,img133.jpg,198.4739118156424,213.40250487399075,198.97433882146402,183.0448917514724,34.185371926660444,27.38602109597856,33.06990889333145,34.65743726214049,2.0488028526306152,3.267261981964112,2.8758165836334237,2.0488028526306152
" Portrait of Claes Maertensz Thoveling, Director of the Rotterdam Chamber of the Dutch East India Company, elected 1619",Pieter van der Werff,1695,Amsterdam, Países Bajos,WHITE,img134.jpg,137.00370865613954,137.00507303330645,137.00097990180564,137.00507303330645,90.9680575319539,90.96858575680515,90.96700101165831,90.96858575680515,2.488588809967041,2.488588809967041,2.488588809967041,2.488588809967041
 Woman Holding a Reel,Melchior BRASSAW,1700,Châteauroux, Francia,WHITE,img135.jpg,152.3584399146669,159.1520787187784,152.23199175249314,145.69124927272912,108.32187570828016,102.93206261919651,108.0526942603532,113.31315488734006,15.458953857421875,15.773294448852539,15.644624710083008,15.458953857421875
 Polder Landscape (in the Kamperpolder),Paul Joseph Constantin Gabriël,1880,Rotterdam, Países Bajos,WHITE,img136.jpg,164.1933434725951,177.24311772091173,167.77070297747247,147.56620971940103,56.504839006627186,52.64976455468616,56.08425456797119,56.58085797847114,2.9727883338928223,3.3539133071899414,3.9348638057708736,2.9727883338928223
 My Second Shot Sent Him Lining Out After His Brother,Frederic Remington,1901,Ogdensburg, Estados Unidos,WHITE,img137.jpg,186.20175089399032,181.1372474966571,186.47585460706958,190.9921505782441,56.17571024858302,56.61717551577372,55.21094638217282,56.255718334736,2.9118773937225337,2.118248462677002,2.361645221710205,2.9118773937225337
 Scene at Napanoch,William Hart,1883,New York City, Estados Unidos,WHITE,img138.jpg,158.1011680565621,158.10403290836896,158.09543835294838,158.10403290836896,71.17413563040564,71.17242161219673,71.17756319707281,71.17242161219673,2.3564891815185547,2.3564891815185547,2.3564891815185547,2.3564891815185547
 Flower Pot,Vicente do Rego Monteiro,1930,Rio de Janeiro, Brasil,WHITE,img139.jpg,155.77540174272815,164.4659841378395,157.0519552103216,145.8082658800233,73.14676800518573,77.58346078000973,73.45356146075885,66.7849558097716,3.2030489444732666,3.325245857238768,3.321184158325196,3.2030489444732666
 Complejidad sencilla,Kandinsky,1939,Paris, Francia,WHITE,img140.jpg,168.6679970194653,179.0160356847574,169.2916432749135,157.69631209872512,56.12663197946011,53.248687050096045,56.22100722382361,56.8024948165365,1.762699007987976,2.13718843460083,1.9642261266708367,1.762699007987976
 Distant View of the Meadows at �Ûªs-Graveland,Pieter Gerardus van Os,1817,Amsterdam, Países Bajos,WHITE,img141.jpg,172.19364969190934,184.27382131082283,177.86174197960582,154.44538578529944,64.85475106587845,61.65148512235958,62.75438368198152,66.2294438307494,2.9332869052886963,3.3379645347595215,4.880904197692871,2.9332869052886963
 The Street Seller,Cornelis Dusart,1690,Amsterdam, Países Bajos,WHITE,img142.jpg,132.99287529728792,148.58294970858128,134.26479804836222,116.1308781349202,79.40699595381857,65.64371942493591,76.31515514688238,90.85327213842535,1.5708686113357544,1.9979251623153689,1.9211212396621704,1.5708686113357544
 Winter,Amrita Sher-Gil,1939,New Delhi, India,WHITE,img143.jpg,180.4569336558844,189.82390347967214,187.71330727066726,163.83359021731363,58.74362102430237,60.01503127246021,58.850793568273524,53.57694020842286,2.243647336959839,1.8445525169372559,1.8677339553833008,2.243647336959839
 Untitled pack mule study,Frederic Remington,1899,Ogdensburg, Estados Unidos,WHITE,img144.jpg,198.07553749995748,208.13647174106086,194.3788545356184,191.711286223193,53.88148758102025,45.01691037839848,56.29928011939232,57.94930019246061,8.085237503051758,8.764281272888184,9.142934799194336,8.085237503051758
